,TIMESTAMP,BUILDING,FLOOR,CONSUMPTION(kW)
514,2023-08-18 09:00:00,561,2,2.1959999999999997
515,2023-08-18 10:00:00,561,2,2.697
516,2023-08-18 11:00:00,561,2,2.7730000000000006
517,2023-08-18 12:00:00,561,2,2.181
518,2023-08-18 13:00:00,561,2,2.447
519,2023-08-18 14:00:00,561,2,3.185
520,2023-08-18 15:00:00,561,2,2.6799999999999997
521,2023-08-18 16:00:00,561,2,1.992
522,2023-08-18 17:00:00,561,2,2.201
523,2023-08-18 18:00:00,561,2,2.784
524,2023-08-18 19:00:00,561,2,1.8599999999999999
525,2023-08-18 20:00:00,561,2,1.882
526,2023-08-18 21:00:00,561,2,1.874
527,2023-08-18 22:00:00,561,2,1.932
528,2023-08-18 23:00:00,561,2,2.6010000000000004
529,2023-08-19 00:00:00,561,2,3.705
530,2023-08-19 01:00:00,561,2,3.404
531,2023-08-19 02:00:00,561,2,3.398
532,2023-08-19 03:00:00,561,2,3.499
533,2023-08-19 04:00:00,561,2,3.242
534,2023-08-19 05:00:00,561,2,2.166
535,2023-08-19 06:00:00,561,2,1.525
536,2023-08-19 07:00:00,561,2,1.6569999999999998
537,2023-08-19 08:00:00,561,2,1.7270000000000003
538,2023-08-19 09:00:00,561,2,1.945
539,2023-08-19 10:00:00,561,2,2.372
540,2023-08-19 11:00:00,561,2,3.089
541,2023-08-19 12:00:00,561,2,3.389
542,2023-08-19 13:00:00,561,2,2.7140000000000004
543,2023-08-19 14:00:00,561,2,3.011
544,2023-08-19 15:00:00,561,2,3.298
545,2023-08-19 16:00:00,561,2,2.805
546,2023-08-19 17:00:00,561,2,2.622
547,2023-08-19 18:00:00,561,2,3.106
548,2023-08-19 19:00:00,561,2,2.965
549,2023-08-19 20:00:00,561,2,2.8429999999999995
550,2023-08-19 21:00:00,561,2,2.5570000000000004
551,2023-08-19 22:00:00,561,2,2.455
552,2023-08-19 23:00:00,561,2,3.279
553,2023-08-20 00:00:00,561,2,3.1380000000000003
554,2023-08-20 01:00:00,561,2,3.2910000000000004
555,2023-08-20 02:00:00,561,2,3.2720000000000002
556,2023-08-20 03:00:00,561,2,3.432
557,2023-08-20 04:00:00,561,2,3.097
558,2023-08-20 05:00:00,561,2,2.4189999999999996
559,2023-08-20 06:00:00,561,2,2.0989999999999998
560,2023-08-20 07:00:00,561,2,2.5329999999999995
561,2023-08-20 08:00:00,561,2,3.482
562,2023-08-20 09:00:00,561,2,2.4779999999999998
563,2023-08-20 10:00:00,561,2,2.504
564,2023-08-20 11:00:00,561,2,2.391
565,2023-08-20 12:00:00,561,2,2.53
